29	[29, 30, 43, 98, 99, 101, 102, 137, 169, 196, 207, 219, 264, 414, 438, 459, 477, 590, 729, 788, 986, 1058, 1141, 1142, 1195, 1365, 1615, 1751, 5763, 5894, 5895, 5896, 5960, 6504, 6536, 6537, 6758, 6792, 6820, 8367, 9772, 17374, 19003, 19198, 30498, 53392, 62634, 73341, 79911, 82096, 88743, 96758, 105088, 178714]
143	[33, 143, 163, 164, 187, 189, 244, 688, 795, 883, 974, 1021, 1043, 1047, 1089, 1190, 1323, 1772, 2011, 2770, 2841, 3775, 3809, 5206, 5472, 13419, 56204, 145445]
8485	[35, 4082, 8486, 25834, 25977, 26223, 32389, 50151, 87210, 770393]
3595	[37, 3596, 110272, 247345, 247349, 543417, 630756, 674908]
167	[41, 312, 380, 591, 770, 1018, 1438, 1463, 1464, 1465, 1468, 1469, 1525, 1783, 3794, 11334, 11421, 12814]
645	[44, 412, 645, 646, 674, 677, 678, 760, 765, 1370, 2065, 2094, 3009, 3687, 3749, 3754, 3845, 3872, 4359, 17365, 311628, 311739, 4419047]
45	[45, 80, 116, 204, 401, 794, 984, 1087, 1156, 1349, 1482, 1550, 1553, 1593, 1716, 1765, 1985, 1999, 2003, 2004, 2006, 2007, 4328, 5640, 5985, 7914, 11310, 14715, 40090]
115	[48, 4424, 4430, 4431, 4432, 4433, 4434, 4435, 7334]
421	[52, 404, 421, 424, 500, 618, 671, 1982, 3972, 4016, 4482, 15892, 30754]
1499	[54, 283, 487, 1362, 1499, 2613, 2667, 2777, 8738, 8755, 9713, 9986, 11449, 12358, 13333, 17942, 22774, 34079, 141729, 144714, 317589, 709623, 733265, 2015842, 2066213]
21236	[55, 11767, 21236, 37850, 55489, 59025, 76464, 85599, 94818, 97997, 167801, 197279, 262931, 299852, 300113, 3907306, 4806901]
7256	[56, 7256, 49094, 73012, 143745]
183	[57, 183, 16335, 17626, 23577, 26047, 27598, 30056, 36766, 44190, 48403, 49891]
60	[60, 1361, 1875, 2255, 2256, 2645, 2651, 2664, 2670, 2674, 2709, 2816, 6574]
9871	[61, 9871, 15617, 84115, 898073]
11326	[62, 11326, 14334, 15359, 19449, 26700]
249	[64, 94, 108, 149, 175, 221, 350, 357, 1241, 1307, 1489, 1584, 1694, 2086, 2150, 2218, 3019, 4498, 5465, 5479, 6331, 7636]
1801	[70, 1801, 4002, 4004, 5719, 11443, 15068, 24055, 27494]
77	[75, 77, 990, 1823, 2146, 3595, 19363]
76	[76, 15789, 40923, 58970, 140136, 388254, 505058, 691441, 751684]
32210	[79, 201, 299, 379, 516, 517, 753, 937, 1103, 1104, 32210, 368895, 867127, 1177361]
93	[93, 96, 389, 409, 800, 807, 901, 1655, 1728, 3614, 3615, 3648, 3649, 3992, 6192, 8622, 26102, 180459]
10102	[97, 121, 10102, 11302, 14268, 19353, 25193]
105	[104, 105, 338, 764, 970, 1678, 7612, 7626]
946	[107, 946, 1660, 1951, 2105, 3032, 5496, 7515, 10253, 10255, 10261, 12033, 13077]
3599	[110, 111, 3599, 3601, 4180, 4186, 4601, 5375, 5377, 5657, 5731, 5790, 34478, 248392, 623485, 1881534, 1969542, 3462844]
9455	[118, 9455, 14211, 30328, 39100, 47101, 48315]
3044	[119, 3049, 3075, 6875, 25966]
124	[123, 124, 125, 126, 127, 128, 129, 174, 215, 322, 324, 326, 370, 437, 656, 752, 822, 953, 1034, 1037, 1038, 1039, 1040, 1126, 1127, 1128, 1324, 1377, 1949, 1968, 2041, 2668, 2752, 2760, 2783, 2798, 2802, 2817, 2921, 2959, 2983, 3007, 3012, 3036, 3546, 3703, 3771, 3904, 3908, 3916, 3917, 3918, 3924, 3926, 4005, 5316, 5764, 6890, 7160, 8226, 8532, 8650, 9636, 9885, 11776, 11871, 12574, 16539, 17221, 19213, 20953, 20954, 22391, 25446, 28026, 66660, 76058, 102856, 140624, 248396, 248405, 329248, 329249, 329250, 377873, 817469, 966902, 976879, 1081162, 1122369, 1626161, 2550855]
156	[134, 156, 188, 301, 482, 483, 687, 837, 838, 839, 853, 881, 1049, 1053, 1691, 2005, 2046, 2053, 2666, 3577, 3645, 3692, 3802, 3856, 3877, 4566, 5253, 5818, 6063, 6119, 6208, 6572, 6590, 6606, 6760, 7048, 7055, 7132, 9432, 38487, 46338, 56011, 77942, 90997, 95265, 150637, 241005, 268817, 313674, 618848, 924232, 1353853, 1353912, 1353935, 1353939, 1353941, 1353944, 1353946, 1546901, 1783587]
18136	[145, 18136, 18152, 27728, 27729, 42802, 93209, 143728, 232327, 323795, 348295]
60189	[147, 715, 60189, 530898, 755293, 1095605]
159	[159, 246, 304, 305, 310, 336, 384, 400, 410, 434, 778]
166	[166, 275, 276, 349, 803, 1366, 1815, 5759, 9362, 114708, 181081, 266465, 266879, 533927, 693638, 833237, 845770]
297	[168, 297, 695, 730, 1099, 2123, 2127, 2583]
4560	[171, 1925, 4560, 10038, 10537, 11209, 13276, 29289, 29982, 36562, 42850]
173	[173, 419, 629, 904, 1078, 1343]
6493	[176, 6493, 6502, 7199, 10614, 10686, 13757]
891	[177, 891, 1521, 1818, 2153, 2529]
179	[179, 5490, 9225, 9229, 9232, 9233, 12248, 15813, 132308, 135917, 461587]
1254	[182, 797, 845, 1256, 1567, 1959, 2129, 2223, 6526, 12258, 23542]
10987	[185, 10987, 20480, 22612, 28201, 34954, 94591, 157239, 159069]
186	[186, 193, 210, 353, 395, 1061, 1070, 1123, 1329, 1339, 1495, 1519, 1585, 1640, 1672, 2055, 2057, 2098, 2151, 2219, 2235, 2236, 2614, 2626, 2694, 2762, 2963, 3262, 4133, 15856, 27781, 29330, 42938, 67016, 72697, 340146, 342588]
192	[192, 199, 279, 642, 930, 932, 933, 941, 1054, 1221, 1715, 1778, 2234, 2913, 3572, 3776, 3991, 7633, 7799, 8991, 9689, 10325]
4295	[194, 4295, 15085, 31538, 32241, 52990, 67111, 68851]
1849	[205, 1738, 4891, 30394, 585524, 585525, 610818, 1373156]
37030	[206, 938, 1849, 37030, 53113, 85561, 284311, 642554, 735788, 735793, 735808, 735813, 735823, 1187541]
3341	[211, 3341, 4845, 12589, 16579, 16580, 21283]
1354	[213, 1354, 7084, 7085, 7088, 7094, 12428, 19233, 37599, 91288, 92886, 251727, 318313, 509403, 864066, 949456, 981752, 1678069, 2708681]
236	[214, 236, 306, 307, 1449, 3344, 3814, 47526, 58910, 141614, 208399, 522499]
2091	[216, 252, 2091, 2205, 2244, 2405, 2845, 2924, 6766, 7236]
342246	[228, 5265, 6961, 59424, 342246, 2834021, 2991178]
12143	[229, 332, 619, 620, 622, 1111, 1315, 1687, 32294, 38636, 38637, 38638, 63912, 63927, 220365]
229	[230, 231, 272, 393, 398, 596, 773, 1565, 1977, 3714, 3741, 4849, 12127, 12143, 25759]
21570	[233, 5648, 14776, 21570, 26195, 28261, 28540, 35908, 60763, 72836, 79147, 82039, 83346, 96857, 99936, 125314, 148596, 830711, 1211249, 1660449]
772	[234, 320, 964, 1036, 1980, 2638, 2647, 2690, 3015, 3079, 3083, 4490, 6183, 6874, 7226, 12052, 28042, 35801, 48307, 89573]
7429	[239, 702, 973, 7429, 7430, 8629, 10876, 12943, 13903, 15156, 24664, 27823, 52796, 95696, 103955, 104927, 110581, 133032, 143842, 165777, 254361, 272881, 277808, 399340, 402559, 431730]
769	[251, 330, 769, 2669, 2779, 3037]
258	[253, 258, 721, 6497, 6963, 7903, 8272, 8400, 11368, 14015, 16927, 17871]
3141	[263, 274, 3141, 3967, 4135, 4137, 4270, 4512, 4534, 4547, 4578, 4579, 4582, 4602, 5561, 9494, 11433, 16434]
221	[273, 799, 945, 1152, 1574, 3618, 3619, 3621, 3624, 19934, 29119]
7417	[277, 1080, 7417, 10083, 10179, 11370, 12626, 26669, 39877, 2196616]
2092	[278, 610, 2092, 2215, 2726]
4006	[290, 4006, 4364, 4537, 6084, 7600]
843	[292, 829, 843, 925, 989, 1384, 1496, 1677]
295	[295, 512, 585, 663, 796, 1373]
6093	[296, 6093, 6851, 14976, 19151, 25310]
308	[308, 309, 386, 387, 388, 460, 626, 673, 763, 1119, 1858, 1976]
6894	[323, 11607, 11777, 11779, 11780]
5337	[325, 5337, 9297, 11970, 11981]
2883	[327, 2883, 8777, 13072, 31625, 43988]
329	[329, 356, 1132, 1477, 9872, 14944, 16459, 21359, 30008, 32682]
6503	[335, 951, 6503, 6776, 7956, 7958, 8878, 19056, 301502, 1085157, 1127842, 1163087, 1183055, 3564352]
6515	[337, 3541, 6515, 12633, 15045, 21446, 40275, 102172]
339	[339, 340, 478, 606, 679, 706, 711, 846, 982, 1322, 1332, 1481, 1710, 1784, 1788, 1888, 13219, 40714, 45978, 47931]
2241	[346, 2241, 8728, 8732, 13504, 17202, 17203, 19671]
92065	[358, 23721, 43828, 92065, 141228]
359	[359, 643, 1520, 1780, 1995]
17924	[362, 17924, 48801, 231872, 237165, 4456884]
362	[364, 713, 737, 888, 1183, 1528, 2132, 3272]
292	[366, 614, 717, 870, 1211, 1624, 2209, 5824, 19718, 21235, 35522]
2240	[373, 2240, 9431, 12320, 28277]
376	[376, 895, 1385, 3553, 4926, 5521]
381	[381, 451, 710, 835, 629612]
307	[390, 1800, 6601, 10917, 13158, 18706]
14447	[391, 14447, 18831, 18834, 18844, 27291, 41991, 46749, 126194, 152359, 160333, 186776, 572858, 1444512, 1743638, 1867984, 2130845, 2224917]
584	[392, 584, 2514, 2560, 2758, 2880, 3264, 6276, 18875, 20868, 32511]
10800	[403, 700, 723, 884, 1229, 10800, 14461, 17946, 23148, 34904, 38128, 42967, 43330, 44637, 80847, 103153, 110550, 401650, 562642, 1142399]
10223	[411, 10223, 18344, 21449, 58645]
416	[416, 417, 1067, 1335, 6351, 6534, 6602]
27483	[423, 27483, 33808, 36701, 173298]
1488	[426, 1487, 1488, 1708, 2232, 2627, 6420]
440	[440, 441, 442, 2761, 2774]
2030	[450, 637, 2030, 2031, 2070, 2652]
5501	[453, 5501, 5813, 171732, 184240, 258133, 296584, 342845, 387059, 749519, 861747, 2316082, 4052283]
19198	[456, 36700, 288373, 288375, 288535, 340390, 512493, 754426, 764408]
1864	[469, 1232, 1864, 4955, 9417, 9440, 10442, 72339, 144225, 171776, 172660, 190528, 217493, 223855, 299201, 347078, 1138752, 1434808, 1759839, 1892069]
476	[476, 9823, 19577, 25647, 265828, 1118170, 1385063]
75648	[493, 41589, 137470, 588189, 1824185]
10354	[496, 1860, 6424, 6427, 10354, 622056, 924841, 932705, 1113868]
1774	[518, 1741, 1774, 4325, 4374]
1846	[572, 776, 1846, 2140, 2973, 2980]
5461	[577, 5460, 5461, 5474, 6330]
6795	[589, 6795, 6888, 6905, 8453]
23676	[593, 23676, 24334, 25819, 225037]
25413	[609, 25413, 27949, 40980, 97327]
2069	[621, 2069, 7038, 11502, 14537, 16197, 21184]
627	[627, 718, 825, 1278, 1502, 1979]
6922	[639, 6922, 13500, 15307, 20783]
7483	[640, 913, 7483, 15025, 15028, 27238, 28406, 34552, 55919, 55923, 55924, 57108, 71947]
6353	[641, 696735, 990744, 1134547, 1187254, 1545790, 1683497, 1683510]
25817	[680, 813, 949, 25817, 136776, 184006, 3196554]
681	[681, 4890, 5046, 5344, 5428, 5484]
683	[683, 4556, 8288, 8638, 9635, 9902, 12612, 12971, 15427]
7997	[686, 7997, 20133, 144814, 2991499]
692	[692, 709, 747, 777, 885, 1086, 58203, 104386]
6861	[699, 6861, 12555, 77442, 79483, 111663, 111989, 130467, 130661, 130668, 137222, 137234]
403	[708, 1240, 1805, 1869, 1882, 1904, 5403, 5951, 6787, 8269, 10558, 11224, 17081, 34891, 62606, 267976, 3979671]
26688	[716, 26688, 55406, 55978, 73082, 109900, 137245, 249343, 305915, 348008]
32442	[719, 32442, 77137, 98719, 828984, 1293626, 1491956]
50193	[735, 50193, 175308, 188131, 218136, 230769, 249321, 361556, 522088, 833980]
1360	[738, 1360, 8128, 12917, 13521, 24767, 34146, 45217, 52293]
555199	[741, 13862, 142087, 142364, 160547, 174062, 174071, 555199, 1852713]
2207	[742, 1978, 2207, 6353, 6371, 6434, 7578, 21003, 22022, 23807, 24585, 52143, 98233, 121105]
211340	[744, 1535, 7809, 11992, 18240, 19309, 211340, 569278, 580832, 619221, 2102296]
2130	[757, 1279, 2130, 2765, 2928, 4138, 9898, 11811, 12634, 21801]
35579	[758, 35579, 205430, 205443, 205444, 326737]
10868	[774, 10868, 12936, 13632, 206251]
9746	[779, 9573, 9746, 12540, 20889, 1123309, 2544979, 2545110, 3809707, 3809730]
66673	[802, 26645, 35462, 66673, 122498, 278961]
1386	[804, 1386, 1391, 1392, 1393, 1395, 1397, 1398, 1399, 1401, 1402, 1403, 1404, 1406, 1407, 7775, 7849, 7950, 7968, 9926, 9946, 16596, 22558, 22561, 26973, 26975, 28873, 29418, 29422, 29423, 29424, 46180, 81698, 108666, 124983, 132481, 135025, 148140, 163817, 176938, 177374, 187058, 214905, 217957, 289927, 298988, 299003, 310878, 614239, 671433, 671689, 793478, 908293, 933972, 935799, 970323, 1024071, 1069024, 1388192, 1559143, 1593651, 2013403, 2202738, 2411216, 2893105, 4023059, 4141689]
5288	[818, 1184, 5288, 5293, 5324, 10571, 22633, 25672, 42197, 61240]
819	[819, 820, 821, 1131, 2657, 8125, 13226, 60363, 63891, 68459, 68967]
836	[836, 841, 847, 903, 1069]
842	[842, 10406, 11269, 11270, 25726, 25740, 738447, 963379, 1747540]
1994	[850, 1587, 1994, 2148, 2617, 2903]
2139	[851, 1085, 1220, 1276, 1350, 2139, 2194, 2278, 3783, 578955, 1404745, 1739032, 2103376]
2566	[861, 2566, 2778, 2803, 6171]
6748	[874, 6748, 17592, 76774, 527334, 531209, 551736, 1357003]
3636	[882, 3636, 114560, 201685, 201712, 571580, 932172, 984614, 999695, 1037381, 2842545]
893	[893, 16746, 17622, 21278, 63392, 75312]
14841	[902, 7745, 14841, 103073, 145691, 158132, 158426, 289747, 338528]
10284	[907, 10284, 11764, 18457, 23818, 48698, 68930, 69155, 70173, 76447, 77605, 80249]
909	[909, 85592, 288426, 415173, 442672, 785610, 1431589]
249393	[911, 35325, 186670, 249393, 395310, 396279]
21997	[914, 21997, 46278, 232855, 916314, 1942221, 2005652]
11319	[915, 11319, 18023, 20405, 20575]
918	[918, 977, 1529, 1689, 3864, 6613, 10822]
2214	[923, 1844, 2214, 2683, 2764, 2862, 7277]
4385	[939, 4385, 4386, 4416, 4417]
131239	[955, 1457, 131239, 140468, 140471, 940169, 940896]
967	[967, 14807, 22336, 51707, 2093243]
6521	[972, 6521, 14424, 41239, 46834, 46905, 127368, 216412, 453588]
978	[978, 1330, 25661, 29378, 34252, 38765, 40355, 42653, 129014, 149747, 152690, 201895, 211705, 211719]
1566	[981, 1566, 396228, 478023, 513902, 1196948]
5889	[993, 5889, 10020, 15963, 19445, 20052]
3267	[999, 3267, 4305, 4306, 4310, 4451]
1000	[1000, 90421, 886851, 4179816, 4179870, 4179872, 4179875, 4179879]
35881	[1002, 35881, 39389, 49911, 50532, 67949, 84180, 102310]
6292	[1003, 6292, 7940, 8917, 12111, 15828]
29937	[1012, 20832, 29937, 248121, 1034661]
1019	[1019, 1586, 2138, 2631, 2958, 16611, 102379]
7206	[1032, 7206, 9123, 9143, 17665, 17666]
274	[1041, 1050, 1474, 1475, 1479, 3084, 9669]
64471	[1048, 64471, 89876, 401195, 460396, 1008115, 1042218, 1896006]
6992	[1066, 4329, 5613, 6992, 7337, 25956, 31958, 34118, 35197, 64365, 64370]
14999	[1088, 1456, 14999, 18939, 37026, 54555, 1248075, 1333696, 4017617, 4788085]
10438	[1113, 10438, 31482, 43395, 63430, 63732, 76277, 193595, 206931]
2124	[1115, 2124, 2967, 10409, 12769]
1116	[1116, 17347, 20117, 35173, 37283, 37845, 75714, 89177, 100411, 102289, 140023, 140033, 140370, 155745, 1228254]
1120	[1120, 209621, 209836, 209862, 210039]
20265	[1121, 1744, 20265, 22727, 45296, 73280, 104498, 181126, 196297, 198262, 257877, 440729, 719044]
1129	[1129, 1130, 2867, 12666, 20605, 27278, 39685, 39686]
1136	[1136, 1357, 2639, 3147, 3787, 3797, 8233, 10313, 10359, 52403, 199937, 223919, 226598, 226600, 245913, 468575]
7339	[1155, 7339, 7365, 9192, 11065]
110921	[1188, 110921, 349946, 628204, 1458755]
76807	[1189, 76807, 89244, 702424, 713205, 1654200, 1654213]
1199	[1199, 3325, 4294, 4343, 339996, 1845330]
12613	[1228, 12613, 146197, 323691, 498278, 863420]
1234	[1234, 1953, 3004, 3005, 3074, 3078, 3081, 11846, 16430]
103193	[1237, 1518, 6011, 6097, 6200, 7074, 7190, 45518, 78326, 103193, 118941, 121864, 165688, 339326, 432320, 997133, 1144835, 1144846, 1148529, 2398746]
3875	[1253, 3875, 16609, 20638, 36467, 38124]
1258	[1258, 1259, 1260, 1261, 1262, 1263, 1264]
48863	[1274, 28693, 46351, 46922, 48863, 48886, 51772, 223237, 241179, 331675, 554086, 554100, 2030312, 4002523]
5544	[1285, 1895, 3532, 4931, 5493, 5544, 10535, 10545, 10547, 23156, 35849, 43910, 47564, 72908, 93296, 101706, 108304, 110371, 137771, 155266, 168722, 174668, 213848, 231760, 265190, 269219, 297912, 326696, 327274, 566526, 621247, 670142, 1535027]
1302	[1302, 1364, 2027, 2028, 4128]
5431	[1303, 5431, 20303, 27074, 27849]
17669	[1310, 17669, 114563, 179840, 182041, 194828, 1798679, 1900945]
1706	[1316, 1706, 1743, 3644, 3817]
56647	[1344, 56647, 84709, 126502, 244534]
215223	[1372, 1654, 16561, 215223, 2091175]
1453	[1453, 5921, 94570, 108470, 185320, 329266, 3739564, 4053488, 4317659]
526382	[1462, 65632, 116771, 137675, 187192, 385970, 526382]
27894	[1476, 4113, 27894, 53877, 98356, 196141, 232914, 367152]
17537	[1493, 17537, 17893, 58642, 61368]
52287	[1509, 52287, 594395, 606167, 606264, 606267, 1312422]
28496	[1524, 3265, 3768, 3844, 5154, 28496, 36058, 59805, 88948, 123160, 197260, 224159, 258545, 557630]
611570	[1527, 611570, 1037309, 1049576, 2861000, 3006832, 3313565]
1549	[1549, 2989, 3050, 3056, 3057, 3059]
1557	[1557, 1558, 1559, 1560, 2822, 2832, 2948, 4572]
6781	[1602, 6781, 10125, 10646, 11411, 12412, 62175, 70687]
9854	[1608, 9854, 10500, 20739, 50122, 51023, 51080]
18172	[1611, 18172, 18228, 25774, 111207, 299498]
1627	[1627, 2728, 6298, 6751, 10280]
1646	[1646, 834338, 1265058, 1906572, 2280255, 4330981, 4791685, 4886030]
1661	[1661, 9168, 33464, 51114, 86590, 91031, 148223, 645366]
1693	[1693, 16802, 26073, 30189, 197920, 2134061, 2906198]
5711	[1705, 5711, 14319, 15389, 64232, 66764, 314078, 663045, 3993388, 4039476, 4438869]
915671	[1707, 915671, 1090352, 1606715, 1951081, 2150485, 2150616]
1709	[1709, 3932, 3956, 7344, 11784, 12046, 12456, 12863]
4989	[1718, 3878, 4989, 5351, 5527, 5528]
1723	[1723, 15586, 15587, 68700, 1433943]
1745	[1745, 2741, 2861, 17620, 19805, 26987]
1787	[1787, 17683, 31356, 34438, 48760, 69319]
11537	[1797, 11537, 18251, 19165, 30166]
1798	[1798, 24113, 36798, 63761, 103577]
10715	[1810, 10715, 11554, 13115, 13214, 69413, 81357]
1819	[1819, 1826, 3271, 3302, 9420, 30516]
7400	[1829, 7400, 8192, 13206, 47733, 48833, 105984, 121938, 175859]
1840	[1840, 12958, 39941, 65703, 78389]
2679	[1898, 2679, 2692, 2713, 2732]
301601	[1900, 9242, 68637, 301601, 573670, 803236, 1667165, 2304951, 4837793]
1918	[1918, 3217, 77923, 160967, 336119, 346886, 348221]
9451	[1927, 9451, 10074, 18021, 81314, 329273, 1549986]
113680	[1930, 3585, 9000, 62131, 62288, 62358, 113680, 495947, 758033, 794132]
1934	[1934, 2665, 2821, 8241, 8243, 141096, 141345, 141644]
8630	[1961, 8630, 19520, 47627, 47630]
1614	[2834, 2890, 6671, 7685, 13144, 18586, 18830, 39067, 46785, 63265, 70215, 101018, 106759, 108744, 120242, 173506, 197243, 300739, 466566, 576858, 584436, 995182, 995186, 2157383]
45141	[3122, 45141, 195550, 203008, 282796, 316553, 335133, 618173]
47640	[3187, 47640, 376972, 458160, 521116, 531975, 531978, 1339903, 1339915, 1340069, 1340115]
3225	[3225, 609261, 996496, 1316355, 1316641, 1622957]
36362	[3295, 6528, 8583, 8690, 10887, 13958, 36362, 37951, 39192, 39924, 40460, 129586, 148154, 148178, 148196, 158127, 186003, 307137, 375752, 400980, 706962, 1900115, 2812258]
521088	[3307, 280399, 521088, 590451, 2992267, 3447771]
70897	[3346, 70897, 1467363, 2090139, 2272252, 4034451]
266602	[3357, 266602, 1169532, 1955649, 1964941]
329259	[3537, 3539, 329259, 1177719, 1185036]
907741	[3545, 907741, 1207479, 1478462, 1790132, 1943368]
3551	[3551, 8267, 9128, 9288, 9382]
6065	[3554, 6065, 69093, 131530, 563531, 563694, 588350, 1480566]
13129	[3565, 13129, 17380, 49090, 52666]
43725	[3579, 43725, 64309, 1009022, 2014414]
275316	[3607, 117574, 251331, 260814, 260945, 275316, 520844]
36705	[3622, 36705, 950582, 1035540, 1049406, 1332098, 1463552]
3631	[3631, 3679, 3680, 3682, 5937]
3633	[3633, 232489, 552365, 1205939, 2978835]
3664	[3664, 3672, 3674, 3676, 3677, 52913, 70311]
95576	[3724, 34222, 95576, 127659, 135434, 279798, 288696, 516013, 532935, 4541287, 4619092]
3726	[3726, 5442, 5885, 329254, 834181, 2985764]
8670	[3733, 5578, 5770, 8670, 41478, 106286]
3737	[3737, 7214, 32685, 212898, 431793, 1182911, 1365926, 2294035, 3907763, 4458278]
19991	[3739, 19991, 72216, 88825, 91759, 107573, 131695, 894873, 1179154, 1388366, 3714533]
96066	[3765, 96066, 791943, 837779, 941700, 942382]
329258	[3769, 5963, 329258, 552348, 683452]
3789	[3789, 6782, 10998, 21574, 258350, 1349157, 3769578]
36186	[3791, 30666, 36186, 138498, 182403]
3840	[3801, 3834, 3840, 14681, 15376]
3812	[3810, 3812, 3813, 4977, 5639, 9608, 19439]
25839	[3831, 25839, 32737, 57358, 57360, 58461, 111683]
3995	[3882, 3995, 3997, 42046, 42397, 42399]
4032	[4032, 4033, 4034, 4035, 4037, 4038, 81918]
4044	[4044, 7546, 9847, 9906, 12998, 51244, 123862, 133085, 198020, 444158, 1307240, 1386337, 1816921]
4077	[4077, 5263, 6651, 95817, 790385, 4113499]
4127	[4127, 4173, 4174, 4176, 4177, 6251]
