1020607	2813657	4
1037453	25017	4
1898544	190945	5
3054344	76089	4
1144278	2584607	8
4406138	4738401	7
3669916	1783076	6
4426122	3569538	8
3399993	3594997	8
2691343	355100	6
2771613	4014205	7
4407792	3438922	8
3168593	2451450	7
3253821	1315565	6
2552198	614294	6
3198751	1783460	6
4743407	3002161	6
1501880	399697	6
2635590	3796861	6
1277179	1403093	5
56172	3878492	6
3394211	2452423	7
2995650	3986846	6
3281147	3151025	8
378880	1678412	6
4728792	3223479	7
327632	2200321	6
1423235	1050539	7
3503355	3570002	7
2983661	1818859	6
877705	4954615	7
550451	2093925	4
3607313	462244	5
2544276	802090	6
4820089	2407641	9
3503768	2469735	6
1798358	2160573	4
1625494	4367342	6
1761574	975631	5
2878759	2726424	6
2606180	779649	6
2984890	2305681	7
3222381	3272384	9
3174460	1319396	6
1316667	3924322	8
4257994	1331426	4
1449064	194140	6
2452989	1236355	7
2912221	605099	7
4344074	3922105	6
3245065	3192687	8
4267787	3952046	7
3503666	2583448	10
2943176	2581732	8
1835849	734277	5
679990	3803350	5
917649	3380772	8
216327	140100	6
3638514	1857809	6
3344172	1525317	7
3413416	3955988	7
2232840	3234879	9
3470248	560401	6
3884924	4542878	6
3642922	4828271	7
3919011	500401	7
1309177	4448423	6
4375430	3942712	8
3598608	2878286	5
1982055	3944715	8
2778502	4903706	7
3609157	3330652	8
3179335	1972053	8
3676380	939879	6
2454745	1306125	7
2495309	598029	7
1085241	147718	4
4082047	3933017	8
2957294	3211576	9
1330843	4343594	7
2671844	1937105	6
2590589	802652	7
3928064	1087740	7
1043887	1445953	6
2941126	593235	4
2695100	521989	5
2431069	1935439	6
3256797	3696344	6
3311170	51453	6
3667176	2684176	10
2955641	2711779	7
617616	1815007	5
1148724	331482	7
3726896	2286635	6
3419403	900643	8
3684101	2414470	8
4769378	1633141	6
4562784	3209052	7
3623021	242421	5
282065	2610156	7
