3168580	404932	6
3218246	90843	7
2416383	2296958	5
3873240	3316632	8
2669269	3325882	8
907378	3550909	8
1223695	3781106	6
2206546	3219596	8
3687193	1917569	8
2436067	607050	6
3241539	615523	7
269937	1763938	6
3803184	4656487	6
2891382	1368387	5
164261	495083	6
943195	4607946	6
3252923	2862831	7
3260820	778337	6
329505	964073	6
3262250	1984882	7
2449505	4261115	7
2681693	346238	7
2529983	795998	6
2734319	3299625	8
435299	2754500	5
3488505	1524993	6
3170922	494333	5
3409026	1251393	8
52951	476284	6
3287027	4893582	7
3984542	3945719	8
1654738	671887	6
2680127	327408	7
1704381	3936208	8
2028840	1199379	5
3642048	2785598	7
1399742	1492266	7
3165482	1046057	7
751820	3169615	9
2934460	3188666	7
2456536	63154	6
3293052	1587077	6
786190	728206	6
3175736	2861954	7
2205408	2479611	8
3625472	4758992	8
3935371	2475955	5
2802128	1337368	6
3417153	3216305	9
4934941	3939652	8
1984220	2458005	8
3307396	3932538	10
3642174	1367927	7
3953280	288295	5
3748295	112692	5
3712492	2248106	7
4768301	3328855	8
3698384	3074360	7
1342250	3074170	8
2104861	1398462	8
3529442	1610397	8
3212237	2762485	6
3562481	4969847	7
3621746	21838	5
2589794	2925793	8
2241446	1999765	8
722558	182370	4
2605163	406661	6
2665467	2468990	7
2224047	1308451	5
3529578	790901	7
1805081	2307555	6
3488692	1390721	6
109438	2331667	5
2546656	4600886	5
995678	1400911	6
1149942	3684929	7
3279598	2333424	7
1240188	1703628	6
3500630	1547861	6
3494825	720021	7
2948586	1099662	6
3408777	2425516	11
2483294	2730537	6
459468	1316651	5
3747244	52415	5
3665419	3896950	6
3628510	3873003	7
298543	3295718	7
3012977	1856302	6
1355626	703474	6
992842	306755	4
2655925	1195105	7
3547414	2804715	7
2661687	107712	5
3512822	3066243	8
1717042	3936002	8
3413885	1851306	8
2816150	3612548	5
699405	5608	5
