3378506	1611476	6
2539554	72042	5
3456654	980967	6
474803	1783691	6
2560092	2655014	7
4912408	1624616	5
433251	4813712	6
3644538	4418939	6
1948657	196487	7
327937	2532458	7
1985816	177638	5
2493842	3546751	6
2568685	4361357	6
668875	3068987	8
2687844	1836643	7
2243439	2967078	6
3211053	2714705	6
123338	1943632	6
2997923	939528	6
2558492	769084	6
3149513	2098483	6
2189226	924715	5
3473427	4775177	8
2251726	2635969	8
2687200	1057946	7
1745276	45402	5
388198	1766302	5
2719134	2277565	5
718256	3765721	5
2519656	1458506	5
3552570	3380930	7
915724	26220	4
1572170	2335692	7
1131948	4589590	5
3564675	4620245	5
4079299	2538229	5
606098	1973029	6
3232110	24832	5
1763984	463672	6
532520	3945156	8
3440428	3950042	5
1290522	2537480	4
296956	4101120	4
2948249	1878256	7
3725480	4883666	6
417817	3220003	8
4746835	2663460	8
3489538	1615075	6
1364564	757435	6
1481666	2681294	6
4463202	4000255	6
3470880	3928188	6
1265512	4012347	5
3204155	628278	6
729193	3047710	5
3336616	2639176	7
3931345	2452051	7
3716974	2666883	7
2181452	2311425	7
3412584	530293	6
3486712	2807071	7
2618428	4369733	7
2102183	3459436	5
2525631	1767282	6
3505269	778471	7
472048	1821505	6
2549792	3303093	7
1989753	3477548	8
4848809	1178936	5
622921	547139	5
2720987	1252381	6
156835	3764885	6
2925804	1976386	6
4394367	1248280	6
333193	1750079	5
489166	2918561	9
695542	2010460	5
4787110	1093304	5
3078826	2584143	7
3353569	3331086	8
3164164	3846842	5
1406498	2866407	7
3745661	1609773	5
1964285	3735753	9
3500427	415256	6
4735859	3339094	7
2898533	1398183	4
3297668	2614278	7
474402	3875234	7
3372384	2640192	8
2478761	4428266	6
4937311	3890306	5
447681	2559589	7
1928097	3481694	8
2811425	3016402	5
3522661	3623862	5
462261	2524904	6
3725408	3734265	6
3420739	1822223	6
2960446	2245788	8
