2470759	1086553	5
1015277	162419	6
3224315	3950819	5
3236269	2995157	7
3072422	811156	5
2967078	842964	5
3932433	1307657	6
842872	3271770	8
2655125	3540923	6
2429965	100714	6
2866556	1155006	7
1273463	2581407	9
3783113	3801405	6
434776	276163	8
3564126	2327501	6
4094563	364452	5
2816770	4947784	5
3481950	3298821	7
1390044	2483872	5
207869	2402613	7
3567941	2157974	6
3940458	1133819	6
3936979	3945846	5
495796	1020341	6
2602201	1047102	6
1274256	3500933	9
4410858	467420	6
3652758	3521784	7
1453756	2592385	11
2641864	2459923	8
1976353	1739362	5
1182440	4461864	5
4833337	2561470	7
3420149	4012715	6
3668259	2220432	7
2329742	2710110	6
3236489	1986848	7
2445140	3119256	7
3308767	906081	6
3860636	3235280	8
383184	1246876	5
19263	3735305	9
395844	1945858	6
3920406	597491	5
3662328	3897576	5
2935514	1810	4
3599067	4432839	6
4944757	452806	6
269117	3935966	8
4914085	4055646	5
1959430	851383	5
733791	3190497	9
2644008	4933696	6
4956525	2191905	6
988511	3295538	8
2528108	830499	6
3514275	2446689	6
1730955	2444719	7
3493627	3379241	7
2842379	365812	5
3216237	1146004	5
532717	2888399	6
35935	503498	6
2789975	3047173	6
4353740	3951663	7
3531446	3431687	6
3015	4012555	5
3329963	520190	6
4321229	36894	4
1742795	3503139	9
3067684	3488445	8
1175401	2476646	7
4759654	1675845	6
4549920	1719531	5
10920	4362181	6
803715	3331608	9
2487647	3529487	7
3157885	355252	6
3324052	3445106	8
254679	560254	5
3311340	2979492	6
2028362	724969	6
2478206	2333516	5
4904903	1573774	5
2741155	736687	5
4788935	605513	5
290871	824705	6
3688455	4201011	6
2443907	3294490	6
1306041	2483688	10
3704423	2473177	7
3769868	2636509	9
2237859	3040201	8
3455213	1229685	6
2975250	1138631	4
3352770	467141	6
4176367	1363273	6
2291100	1349211	6
26078	2985369	7
2333530	1035518	6
