2431503	2181313	6
2623510	493752	6
2572328	1499540	7
1033068	4731142	6
3165414	2492619	9
1812792	216929	6
21767	1979211	4
4730169	2169936	6
2945890	3865649	5
3268193	2215932	7
2023704	2939069	5
1953114	3521097	5
3729972	3305848	6
3557833	191404	5
4925664	2891860	5
27710	3198330	7
3455240	2541524	5
399604	134792	6
3066081	1850581	6
253915	1007914	7
3518200	3536855	8
3301768	3919095	6
450873	4954044	5
2233172	1329450	6
2991997	3921648	8
3873095	738656	5
2238477	1793975	6
987001	1985376	6
3361849	1530927	6
3760258	3934944	8
3134788	2866582	9
2659131	134298	5
3166747	2306821	6
816669	4451896	6
2916397	121910	6
3972799	2460408	8
3210043	2496507	7
274572	1767559	5
2251256	2537639	5
1037317	1236846	6
4754100	4119635	6
3349499	2452080	6
2535038	4783232	6
3378306	2588964	7
4411397	413866	6
4547873	3595969	7
3344209	4368847	6
3527593	2639751	8
3566442	2098135	6
4027430	3930434	7
3289482	263246	5
721126	1552044	5
2099166	593465	4
1234429	4079452	5
724994	338728	5
1579849	4762999	7
2956952	3299924	6
1954547	194272	5
3270847	4763106	5
3269155	3072608	7
970145	1208824	5
1971716	2778710	6
2626168	885196	6
3983244	2136635	5
1405121	3290694	8
4009176	2544434	8
3508885	1753579	6
1354667	371306	5
313729	1140038	6
550353	3293827	6
4554359	740343	5
3179883	4065307	7
3337615	1926517	5
3671141	2825922	7
2210061	3920024	6
3480257	1341369	7
3180128	3262101	8
3195395	954461	7
2593905	1816998	6
131417	3319671	7
710075	4028396	4
3688814	3934049	6
3448577	2707449	5
2901211	3154903	6
716600	1403259	5
3242383	2918888	8
1863953	1849617	6
3761573	3176519	9
2950400	49423	5
3531923	2886414	5
2110270	4656487	5
2666766	3069381	6
625056	2332954	7
3540439	1939779	6
2650731	2141828	6
947222	504871	6
2527469	1260788	7
708644	1016501	8
286524	3934840	7
4398216	4357199	6
