857969	3688624	7
4428647	2076520	7
3288570	501163	5
2988908	2270348	6
346461	4782278	7
4433674	2439366	7
2879321	2822785	6
3065990	590963	6
28100	588126	5
48780	1063780	6
3228209	2797735	8
3749102	2337575	8
912913	2852066	6
3157765	1965234	6
3184729	2297584	8
3902426	3268370	8
4047648	423079	6
2466978	389796	7
4733770	3941696	8
3683735	3865876	8
562755	1358092	6
1234520	1987233	6
899412	584729	6
213196	882771	5
3557991	1989978	6
1251535	957861	5
2420894	1482974	8
1307440	2299020	6
3342411	4124497	7
1275339	2696046	7
452466	751587	5
3568675	2901075	8
3467260	2665528	9
721471	3155130	8
3335465	1405034	6
3652207	398078	7
3449988	2450588	6
2447850	3931549	8
3265022	1144397	6
1014583	368669	5
578077	1661373	4
3057830	2435266	6
2411691	4915061	7
429921	2534850	8
2488737	3150646	9
132169	2458733	5
265875	1301297	6
749427	4821212	6
1060916	2932223	9
1882107	96318	4
767752	2594340	5
2524371	1384556	6
3698724	53694	5
2650596	3026099	6
3658574	2033792	5
3445427	3394696	9
3719400	4361362	6
1987321	1008521	6
4559849	1034880	6
3211558	4726146	7
1116161	3992914	6
3411083	369436	7
393728	2530101	5
1378865	3367779	6
2576465	21661	5
3425608	4778543	7
2484101	974555	8
1640233	2420683	8
4414598	3619402	9
574516	2455266	6
2489121	3944656	6
2498984	1098687	8
2284583	2088977	5
963373	3941144	8
1330638	3011130	6
3804198	279069	5
4377786	2017637	6
3967274	541401	5
4374791	13710	5
3272459	1543838	6
3263325	1973796	6
1578975	2556903	10
3321503	1460467	6
3395342	3874545	7
2487633	2579624	9
1885090	2875083	6
2955474	644132	7
3401359	2836201	7
4072228	4893915	5
3920608	4050816	7
4405815	3552245	6
2604485	3305555	8
2928530	3516496	7
3184304	2636794	9
3651730	178047	5
4918333	2974188	4
4957123	3172381	8
2696184	824735	5
2696331	1347252	6
1236966	3188536	8
