1196244	2136200	5
2457022	3074294	9
3355745	864628	7
1512295	13889	4
4348956	3916089	8
3488902	3486155	9
4553074	3957180	5
495567	3910375	6
3523124	3064832	7
2925919	602637	5
4437593	2227937	7
2042699	4742493	5
2534872	778236	7
3776094	574254	5
3516087	327368	7
3308101	1092839	7
3174972	963556	6
2960192	338138	6
2945741	3192852	7
2420100	4027787	5
4374064	1261979	5
3984690	1769779	6
2622291	2193684	6
3160726	1391874	6
4397645	1064383	7
2483152	3211915	9
2893581	2556412	8
1057816	1929302	6
3274330	2456899	7
2526243	54592	6
2217994	4758491	7
3448474	374369	6
5040236	3380795	8
2792799	3305355	7
1952563	344935	5
3033627	1923072	5
4579403	3760297	4
1889814	1010752	6
3370831	1507196	8
3341820	4833337	7
3653856	999955	7
3017558	2553557	6
290754	3450243	5
775001	1167146	7
3010802	436364	6
3496330	1839791	6
3431239	1171992	7
2932786	2539452	8
428226	126362	6
2778734	2037316	7
2207362	3928401	8
3293072	270875	7
1527069	3936293	8
78303	3166429	8
3194575	532523	7
3345285	1711049	8
474349	1989753	6
942662	1328340	5
4908315	1008996	7
3500113	1530505	6
420285	2432288	7
425576	1802045	6
3340717	1126362	7
3927118	1834368	7
1359922	3060032	7
1020645	1095204	6
183420	3883825	5
268806	3070380	7
4031037	4898836	6
2654255	3257689	8
2695644	39194	7
1300627	422085	5
3058090	4463025	5
3318828	1005634	7
577808	3700976	6
1632215	151328	5
3198370	2699084	4
1664377	908886	6
3558954	1829677	6
81051	3149215	9
3730853	2453888	7
4265138	2455465	8
2971547	3012918	6
3154198	2451656	9
4075070	2084010	6
3067133	1037761	8
3649026	577681	8
2708894	1409718	5
3065913	1045619	5
3412233	2602279	8
3398728	1032483	7
2843847	3011125	6
3394596	1944908	6
3508089	3987860	6
1848094	2215431	6
563986	2476517	7
3070302	118515	7
4838199	3973876	6
2602599	2434250	6
383871	946824	6
