62702	1811550	4
1373386	551084	6
467506	1143775	5
324404	188555	5
2271088	3373214	7
3566835	2678376	6
1910919	302775	7
3206625	17748	7
1252366	1691274	5
2914090	173033	5
3421319	738583	5
3228965	436671	6
3677281	1328433	5
103258	2168403	5
1243427	2495583	7
3945202	151262	6
2022507	2471177	7
1052999	3222270	8
909847	216780	5
2607858	2464970	6
3666239	2119465	6
3161172	488706	6
3880143	2575466	8
4921411	2788642	5
4365027	4349669	6
500936	84961	5
3667985	4559289	6
4574512	2455173	8
2323899	2057786	7
713197	95811	5
2645149	3749589	6
1556618	3330475	8
3272918	836656	7
2778872	4026437	6
3353621	3903099	5
3599586	398838	5
3135746	1156866	7
2523862	4407778	6
3211839	597195	6
3610995	857399	6
343490	1227969	5
2645306	1279676	6
3339926	1657205	6
2772438	428207	5
3290732	2554614	8
3340481	2789494	6
2215147	1956486	6
3677080	2826309	5
1984822	2544005	8
2934265	3513903	6
1162917	2546935	7
3727186	12557	5
2037434	897835	6
1798148	2783352	6
2239788	1817668	6
3463111	271911	4
4422282	952243	5
3856599	696658	5
1555718	1623934	5
2119118	2846596	6
2277369	924410	5
3669636	642057	6
2488978	242870	6
1691135	2247933	8
1329150	4741464	7
1008030	3865466	4
1698247	3673461	4
1090260	191752	5
965082	951917	5
2454517	2544409	7
3522007	1605395	5
3324721	1400665	6
2415067	1952129	6
259204	3171970	8
501303	2412443	9
2241655	1233415	6
2542957	634680	5
1441164	4938861	7
3378058	1700030	5
9391	994809	4
3554638	2448090	7
3145366	485038	7
384181	2756610	6
1784615	4562469	6
2301514	3876470	6
2244082	1150735	6
3381912	1449805	7
3496606	2552102	8
1968633	2439809	8
3286829	543901	6
3270245	2739748	6
3167930	3999062	6
2657039	3221479	7
3272027	4102232	5
2924086	3069934	7
200287	3869526	6
2668881	1073691	6
3297666	4464842	7
2336619	3734159	8
3078619	4556720	7
