3252382	3065414	8
3476787	4416332	6
3527633	2601072	12
510044	165064	5
1821448	3247793	7
2525393	2028023	8
2228563	211487	6
2881326	3327874	8
4399965	675629	6
901116	1818875	6
879269	251309	5
4745544	298032	8
3355210	1050755	9
1287581	1510766	5
43637	604574	4
2244448	3163094	8
672489	3410981	8
22837	564108	4
3786031	2871076	6
3735467	1989529	7
11870	1935548	5
123799	4810309	5
4549048	3529025	8
417988	3965363	5
4314159	2453363	8
3279188	3945338	9
1435146	3152838	9
518658	2912566	8
1380470	1842401	5
4373638	97257	5
3271335	3914967	9
3723267	3179880	9
1002110	1466231	6
4187135	2472213	6
2874031	1142588	5
1139515	3375966	7
4746249	2796952	6
206949	810983	5
4761685	596289	7
2028930	2187771	7
708811	3163370	8
4917262	4046188	7
3542485	2536655	10
3344244	2774121	9
2978693	1820770	8
3368648	989497	7
3549158	1642355	9
231584	3653023	7
779465	525333	6
25407	3931622	8
2152041	512687	5
3598203	1718517	7
2235523	1151701	7
3533695	719992	8
2851784	1511437	5
3508737	920972	7
3180670	730371	6
301698	3046768	5
3159111	1292106	7
616357	978853	6
2230613	650156	7
3481876	3950383	6
3007330	3485274	9
2467983	1262830	6
4066757	1018500	5
405135	996570	5
488231	2730872	4
2600807	2015087	6
3522025	4601489	7
3277708	550787	7
3254680	3325339	8
3747114	4118587	8
3278665	4316381	6
69110	2915158	7
2727033	277276	5
1009192	2543358	6
3163333	3602245	6
346763	3215450	8
3318072	2198773	6
2916079	3521855	8
3958995	3427974	8
2682723	1526781	6
3705703	4749830	6
1340301	3258334	7
3540227	2546070	7
878431	3281241	8
3352826	3381275	9
3262625	3916522	8
4268951	2880610	5
3392341	4724854	7
1360432	1958085	5
4847308	2798440	5
3321284	2441023	8
2530920	3077283	8
676717	2439241	8
116692	2521593	6
4028986	648806	5
3627540	461310	6
3929793	2756377	7
1000478	985481	5
