2699378	1131965	6
387393	1951104	7
3290309	4926680	7
1432792	2850188	6
2091188	2449934	9
2281043	3221637	10
982897	239575	5
2415292	4780135	6
3414828	582342	6
1972098	4608755	6
2243510	261126	6
2907003	4035788	7
3399107	1251514	6
3516033	872138	6
3305458	458771	6
2625844	2675286	6
4585772	371382	6
1774456	3318447	7
2681646	1624480	6
3252641	3169192	7
3797599	2695589	6
3771059	3056089	5
4143187	724691	6
3017287	2644657	7
361654	3603643	5
3371502	20179	5
3429680	3485799	7
1897352	2682203	6
3706230	4574620	7
2249691	916257	5
695876	2109008	5
2489676	4390349	8
1752062	487757	6
2666040	1097990	5
2442519	3212908	7
3721941	4841534	7
3775427	2554999	9
3270970	752882	7
2686871	1796743	6
4323843	3178247	8
92694	856236	5
1483573	2325953	7
3955608	503430	6
1427077	1485192	5
1386592	43756	5
1088825	3844550	6
2278952	1943181	8
2628190	487902	6
2768843	3273359	8
2947037	2556483	5
2001180	722395	5
429336	2029760	8
188525	3338494	8
2128245	3946431	9
357572	4416092	5
3194575	31932	4
1208838	267473	6
3182509	2424009	8
3662060	570486	6
3375460	2592318	10
3711867	1161382	6
3792196	1544578	6
560648	2732598	5
875619	3939403	8
4331069	1902590	6
3351520	2445128	7
3633416	321360	5
1360789	1740676	7
1656416	1019095	4
455300	2475190	7
3359457	587009	5
3263836	565219	6
787866	1599970	6
232173	2422088	8
3918049	4205732	6
3547825	1447647	7
604277	4876929	6
2959016	716637	6
1173689	2955870	5
1986014	3763676	7
717923	2282563	7
440087	1851738	6
2655499	1994735	5
1035948	3839677	5
4105827	1365239	4
145309	276293	5
2472329	2478476	7
2469372	2329314	6
836445	3158498	5
2990532	3247787	7
2850937	3337954	9
2684365	2746574	7
2495439	1149973	7
3176981	2054006	7
500537	2822814	7
3148126	760681	5
1957243	2089652	7
3573539	4451296	5
3748970	4335754	5
3192876	2414923	6
