2450183	4343937	7
2638524	1046856	9
2608790	2690914	7
139648	2091567	7
3172937	2068754	7
288722	567086	7
1391106	149919	6
2916080	1771513	5
2620459	345773	6
3748367	3221637	7
3304055	674638	6
1665986	1443847	7
2008513	4434705	7
2545246	331203	7
2531016	863548	6
2442632	2111918	7
2878141	1839019	6
2918293	2692930	5
3409718	25816	4
3448518	4849242	7
4338685	3943915	8
2077420	4610936	4
1014399	4546194	7
1030220	1584567	6
1611955	2451792	8
2959241	3605471	5
3205543	3318848	7
1152871	4572717	7
4621007	602944	4
3921829	984074	6
2428970	3268885	8
2780503	2434672	7
2529702	3014150	9
3452120	3777409	7
2302707	3325595	8
1161841	2602773	8
3597790	1071078	6
628739	3146961	9
3509261	602703	5
3218018	2588959	6
2473297	2444549	7
3487112	1100440	8
1220242	2852092	6
1213817	2988050	6
3331875	4261281	6
385701	1354799	6
2458351	1628200	7
746170	2502091	6
1237256	913271	7
2520177	3539097	8
3566048	3303503	6
3477289	1341540	7
2007116	401752	6
3921585	912808	7
897622	73790	7
1297857	2578818	11
3305241	606299	6
2177436	400596	7
1381570	2585113	10
2584894	480709	7
3432572	1000128	6
3176728	3270915	7
1295918	2426480	7
1419646	3930904	9
3917905	594730	6
2449332	3915227	7
4874196	1059666	6
3055089	3543657	9
3300727	12626	5
3929983	4607212	6
1175726	4063108	9
1015331	317207	6
911264	774423	6
3747956	1302528	7
3281211	3189201	7
528995	2174122	6
3325447	976739	6
1799698	1390972	7
2672429	1950472	7
1964395	1253166	7
2575827	3220430	8
424136	3078047	7
3324893	11295	5
2642035	4582919	7
1047882	325474	5
1119383	1975039	6
3465578	949031	6
2540360	502813	6
3435252	2023305	7
2585295	1971500	7
1048701	1423780	6
3854132	1683293	4
2208206	222808	5
2985561	1850545	6
3874177	2975775	6
17	3222421	9
3860066	1030022	6
3886249	4039851	5
2028816	2172932	7
