1423021	2590273	4
556061	2439107	8
3642945	1812492	5
4890827	3921649	7
3663411	1385153	5
2641895	1227239	6
3940409	1432949	5
3435042	3067503	7
3394418	3377625	6
3933555	3145404	7
2672542	625250	6
4783039	2006467	5
2608144	139060	4
2738314	4376190	5
2448423	3177914	7
3323088	139887	6
1356627	3179467	8
4422683	1350297	6
3174999	1365986	6
3245009	1821614	6
3941091	484950	6
3407394	3143077	6
945221	3620187	9
3921067	7233	5
2316517	2200431	6
3338000	402805	6
7085	4573538	7
4741733	770660	6
1221707	2531972	9
3257121	2198695	5
429951	1929911	5
3663123	582006	4
590863	2550173	6
1581994	3544334	8
4423243	17201	6
2588852	4833530	7
3240083	3172033	8
3314994	2252545	7
2468451	59043	5
671985	3147167	8
20320	741881	5
2549838	2872622	5
2471774	1029930	7
4616347	988732	6
3370506	2673487	7
3739331	5874	4
3937120	397666	6
1012217	3154862	8
714442	3694382	6
3524532	3852354	7
3435646	237865	5
2959621	321396	6
1726903	447741	6
755884	2184505	6
1672907	1401736	5
1901733	3482621	8
3050950	4107284	7
3557356	2469455	6
1222792	324929	7
1429795	848421	7
3924552	1114553	5
3496090	1671277	7
2949836	3408411	7
445110	4943920	6
3511554	1056846	4
3641240	3548822	9
2423728	1796076	6
4559355	3040142	5
3491136	2661588	7
4618162	378690	6
439938	1418046	5
2636763	3522322	8
838617	2643334	5
3206538	1598165	7
2086192	234103	5
540891	3957686	6
2017648	4551102	6
3409516	334057	7
1866138	4376975	5
3214936	2280312	6
999713	4049147	5
470394	2323100	8
854231	502534	6
1955412	3003851	6
2491715	486259	6
3365075	518157	5
246748	1988564	5
3219073	3016583	6
4951172	494709	5
3830767	2772171	8
2748689	1364285	7
3989424	733391	5
504147	3045544	5
4262391	739901	6
4740160	103548	6
2689676	573701	6
3464385	1304991	8
2336782	3187668	7
2420499	4885302	7
