3251084	995328	7
3042088	1048649	7
2649579	26925	6
2677499	119518	5
2884728	402000	4
1193119	3922843	8
3930553	3951351	4
3310662	1251111	7
2648466	3949119	6
4759850	3339538	8
2635770	2646497	6
1978591	2439028	7
2561435	82508	9
4907205	151062	5
415403	3742617	7
3906206	727836	6
540294	4333652	6
2662398	2032510	6
302929	3305458	8
2430749	3942879	7
307839	3983907	5
1033662	997872	4
3180888	489793	7
3960955	1794430	6
3263930	2271451	7
3469722	192947	7
2311728	1279925	7
2017514	3031762	5
2470489	4018784	7
2985557	1553848	6
2235918	3519395	6
1235023	3570096	6
1004089	4729399	5
1740074	762535	6
3383428	368758	5
243459	4054378	6
1542022	4338553	6
1123625	2904345	5
3626623	3320174	9
2975668	1253642	5
4828784	2647007	9
469167	4743001	5
1619867	488333	5
2544205	306243	5
2825746	2152036	6
3938660	2941321	6
2626699	3265487	9
2427058	1841886	6
3865621	3198148	6
1016733	3329761	9
2553030	2282525	5
1770425	4065868	5
1898831	3926786	7
1983675	2868428	10
234411	400986	6
2087325	4813807	6
1946673	922225	5
2140359	4590184	5
3282661	3326174	7
3917845	370735	7
3450075	2829150	6
2576993	3173834	7
3252737	2455147	7
3676410	4338854	8
3292165	3934958	6
2775906	2905935	6
3494162	4389471	7
3964318	65776	5
944824	14793	5
3786763	2136050	5
96082	2066651	6
1015548	3326110	9
2560687	178081	5
2441985	3765908	5
1524252	943923	5
1991052	3949248	9
427663	3508082	8
2956761	2248095	5
323279	2666822	8
4839453	3518117	7
4909028	4917299	6
2432425	741788	6
3218228	4432967	6
3903953	1115859	6
3353886	877316	7
3563777	4797746	6
3430489	4389736	5
2949317	3912847	7
541631	2466591	8
2135959	887398	6
2680395	104598	5
3631985	2404686	10
1600973	3986182	7
1049209	1209831	6
4055687	1996344	7
2613954	3177123	7
3277240	1637870	8
1593377	988344	5
2121544	1239595	6
3444301	245344	4
