3359636	2125762	7
3920426	719173	6
3563205	279916	6
2273427	1146422	5
3268682	1775835	6
3796040	4400645	6
393999	2603549	8
617050	2322949	9
2227952	962888	5
2206748	1125262	6
4256927	1957914	7
2932818	2197221	6
3453578	2723754	7
2324695	244335	5
3385104	3718708	5
2211069	776131	7
2555310	2442070	7
3328237	1012405	8
2953567	2494620	5
1050197	3151168	7
4840679	2467561	7
3488038	4398244	6
257941	1006585	6
3482621	3913468	7
438538	2471131	7
4779331	2895062	6
2430169	1573403	6
2921694	1495088	6
4784958	1766651	5
372076	837476	6
4817999	618990	5
403964	2728367	6
2336116	2232759	6
159568	1748265	7
2531134	1348626	6
2656315	3265323	8
130859	4057549	7
3316485	3123454	7
3683967	255683	7
716282	1480404	6
3660816	199910	5
2815000	2879253	5
472508	949810	7
3172122	4763739	6
3669686	4160540	7
2517948	2901458	6
3547442	1240542	6
833485	3198179	7
1535882	3983052	7
1589843	3428322	8
2984386	1213414	5
3401981	2833891	6
2614417	3765678	6
3421708	979568	6
3133963	3983703	7
3449503	1465127	6
3468434	2742670	8
3250064	2764322	5
1252270	2469427	8
758525	4761056	7
2789588	2471575	7
2217129	1776359	6
2627112	944517	7
945670	4076101	8
4601190	2609723	7
373371	4350359	5
852882	2119092	5
3745565	4085329	8
830570	4090722	8
804588	2286031	7
3187652	2446688	7
3367190	202085	5
1112236	4090540	8
3001503	3924375	8
1032282	76734	5
1011959	926789	5
4601565	3160918	10
3774517	598845	4
3224696	2447857	7
3297717	2925853	8
3466913	127611	4
467797	1235516	5
3359804	18862	4
3209145	1427329	6
1882829	1380502	7
2476783	20342	5
3530552	846494	5
2688312	3937314	6
87467	2523090	6
4879543	2211678	7
2560978	3292207	7
2194141	4926378	6
3545934	2478114	5
3446666	2924679	7
4552842	2338410	7
2865170	2155414	7
427790	3929555	8
2816007	728718	6
324793	2058711	7
