3682435	1972118	6
3914493	4786236	6
2756051	978667	5
2696233	3543357	7
3515427	1060392	5
1239513	46200	5
3445544	1587945	8
500127	912583	6
3703174	3154434	9
3485589	1416131	6
3661911	3065644	8
2868936	2451711	7
3677284	2978213	7
2418119	4752140	7
1972105	191483	5
1514017	3922115	6
3305409	566137	6
528990	3962068	6
3708879	1006357	7
3368829	2521932	6
3686176	434775	7
4727786	2817366	6
4077001	2583026	10
3895890	749826	5
3336978	695742	7
3995953	1306187	6
2223416	1325616	6
2167865	3934182	8
995595	3990421	6
3507087	3175166	8
3360210	2850665	7
111259	1394861	7
1909100	3322691	9
4386398	2891067	4
4805308	3895176	7
917064	1037330	5
1888804	782001	6
4554961	872698	5
2217948	1400446	7
3706882	230531	6
3747521	1337131	7
1718675	872274	5
3925569	3158681	8
3374053	411032	5
396517	1386156	6
1933392	811896	5
3006907	2953601	8
3419057	72674	6
3320852	727216	6
93941	4369980	6
4550751	1640560	8
1601548	218889	5
2635711	2158887	7
3699299	252601	6
1820223	927321	6
2629148	2665354	6
2862196	2337282	8
4567460	3566069	7
3077021	3475937	7
119616	275794	7
2926387	4366484	6
2636624	1959165	6
2931894	814285	5
1779790	776707	7
2436754	3177008	8
3352320	4374612	6
3475439	2437089	7
3337680	3076504	6
2654349	222089	5
2695039	875954	7
2647614	476451	6
2727395	2409478	9
4608719	1179464	5
521270	3899961	7
576039	2559655	8
3608250	2872849	5
337519	1800773	6
2568070	548615	6
2206612	2991480	6
1332194	3301718	8
3655767	3620456	8
2208423	315460	6
3662296	4610656	6
3679690	709050	7
185430	4085938	6
1134223	4559336	6
2485531	2436210	7
2111251	3736817	8
651802	1302534	6
686950	2563854	5
3790353	3510880	8
3946452	2898509	6
3475631	3467250	6
4616068	2748028	6
2608928	2535718	7
2189555	1458462	5
3391955	810986	6
3161502	158166	5
3025703	3377774	8
3472221	456605	6
