2627370	3493461	9
2247343	1011847	6
2624742	41562	6
3055280	1349296	6
3560839	697467	5
2205384	538426	6
4564445	4100547	6
2882705	407686	6
1285678	3922992	8
3234130	2166712	6
909055	3324839	8
1297474	1873259	5
3343844	4575553	7
123112	2481899	7
716963	402435	5
2603154	504494	5
1987650	2414326	8
3898423	3306366	5
3205558	603199	6
2097447	3918094	8
2244490	2053335	6
3336099	2432659	7
1755855	2765536	6
2674510	3996352	7
2570425	2857757	7
3534066	3329834	8
3215675	2004416	6
2671935	2418653	5
3889715	4838529	5
3528797	1656001	7
2896243	724614	6
3876673	1175156	6
464922	765278	6
2591485	3952467	5
3174435	4744312	4
2876298	1176416	6
3915644	352571	6
1959443	1350592	5
273623	104279	4
3208287	608330	5
900223	3302462	7
3934693	1923427	7
4949756	1963969	5
3305746	3730101	8
3570668	4912122	7
750783	2530909	8
3282876	769080	5
2143112	3364664	6
3170125	2603533	7
461275	1813939	8
4338057	2458973	8
3983893	2142312	5
2711553	4041887	7
4008135	226129	4
4102611	4928669	6
3501809	2453902	7
75652	2488524	7
81776	1077140	7
2439314	1307564	7
2547248	4562443	10
1929935	3933807	8
3881140	1640641	6
2766517	833188	7
3939694	495224	6
1676161	2005794	6
238000	2670693	9
2678765	4582231	9
3241238	4268137	6
1623864	1258652	6
2953487	570992	6
4100023	451381	5
3263075	2584786	8
3227541	809	4
3434218	2121971	6
3345045	3047194	7
2664374	2005175	7
2979406	1475046	6
2064661	1803894	5
3372133	692549	7
2015063	4224253	6
2022002	1579402	6
2564981	3529690	7
307029	1623991	6
3620635	467534	6
4804000	1053009	7
3474122	4773988	5
2772154	4072677	6
2569414	4324506	5
3308590	261269	6
432480	3945864	8
257100	3268895	9
3697359	4442082	6
1411276	4813583	6
2873600	590458	6
77708	700899	6
3151989	2497931	6
720911	2108664	5
2646220	3870459	7
52728	900461	7
749394	1354538	5
