390216	167429	6
3062951	2004821	6
3311363	2408539	6
3396420	3546248	5
3427422	4046039	6
3184281	913092	6
3489861	3917440	6
1049061	4022139	6
2880797	1879339	6
2915608	2501107	6
12004	3191973	8
1297600	2915001	6
2429717	4101908	6
3727686	4396263	6
4129735	3914600	8
3379609	2426080	5
3410521	66952	6
3042230	3736392	6
2677844	501282	5
335434	3966880	6
4776118	757337	7
1735171	497349	7
3525175	2093141	6
34339	2977044	7
799996	1138965	7
678849	4771755	5
4370792	1925620	5
3446641	2464954	6
1952760	2792101	5
3039004	1293658	5
334592	2443526	7
2774285	4449477	8
2692812	1359982	6
4795956	359425	6
4464203	3175672	8
3347471	3173399	7
2917042	1404730	8
2593200	1688753	6
219782	44633	5
3226200	3152624	7
2681079	900875	7
3393164	851010	6
3231149	2336002	7
2438820	2453136	5
4383135	3919832	8
3729473	397613	7
2196302	1987997	7
392105	3172979	9
549936	4773916	7
1973828	2418419	8
2869137	4409367	7
2465794	3982550	8
933447	2169055	6
1556282	4076247	6
1646340	2220932	8
737440	3217051	5
2303609	2074472	8
2272280	1688	6
2588198	2473431	5
1798394	3261651	8
4432472	2295366	6
2082761	120270	5
481405	3489867	7
1357844	2469883	6
508092	220026	5
3681222	1964912	7
3468239	1025194	8
608575	65991	5
3288044	31790	4
1062547	2420240	9
2094890	3888400	7
1141105	1669824	7
2936971	1929415	6
3469245	99392	5
3619455	2664482	7
3306596	4120583	7
2825403	1608354	6
4338047	3789013	7
2489550	1966195	5
2004990	3931061	9
609181	1639566	6
1263323	530835	5
1205984	1029509	6
1088661	4432174	6
3530033	4074220	6
3137995	2426691	7
3535206	1980536	5
3262637	2647103	7
3716117	3735476	6
2932182	744787	6
452356	4054931	5
3390639	4247280	6
3119142	1738005	7
2329427	3007834	5
3531428	3916445	6
1230964	442996	6
3189342	168807	5
394490	3172368	9
2324307	2756609	5
