2648299	362862	6
2208469	2276252	6
2975997	3891494	6
3239734	525567	4
3329895	1968074	7
4577626	2755970	6
1050227	3192562	8
4089661	551257	5
2684608	3298165	9
2286491	1452629	7
3685296	2409967	7
3833901	1079396	6
3327776	722754	6
4915530	2058264	6
955850	3915781	8
3963394	149703	5
1391652	2224667	7
21969	2609525	6
2245293	218394	6
3301366	3982306	6
700918	4618661	6
4889001	959783	5
3647412	908841	7
505537	81515	6
3263804	2536799	6
1209185	3906578	7
2454758	3327962	7
3177303	2292895	5
1428301	1461197	7
1948087	2577294	5
2204357	2304180	7
2466192	3537624	6
714004	2216959	8
2423587	65612	7
530555	932485	5
3347496	2536315	7
2688813	3379779	7
2465231	435316	8
3306236	1223548	5
2648309	678861	6
4029348	3855126	6
1612169	533295	7
1101795	4023149	6
2439782	388833	6
4452446	3944615	8
954214	479052	8
2476534	3067143	7
3996511	2452738	8
3758167	407170	5
3928698	1928964	7
2689504	3738638	5
883774	1956275	7
3638138	2582616	11
1419720	2602480	9
3153266	3916697	7
2790543	1997390	6
3148631	2457734	7
3617134	979595	7
4401728	446603	6
1055249	40861	4
1550703	3049493	9
3494259	2160587	7
2660989	678737	6
1042124	3758492	7
2603560	1006483	7
1119123	2330059	6
2539013	1029684	7
2871167	3299406	7
3041769	140619	4
3397386	175295	5
856268	2540705	8
2868655	3697556	7
1243513	3746194	8
3268931	3611842	6
486743	2410679	9
662966	1242303	5
3544540	3220777	8
4398058	1885072	5
3467570	341791	7
4749812	2880574	6
3287070	1194615	5
3050687	1935541	5
2546942	1139570	5
3524633	2754965	5
442145	2944463	8
2309175	4836775	6
185766	384853	5
3313676	1187019	7
4436940	4741169	6
3252710	3937800	7
3687777	1305911	6
2771373	1829946	7
3661417	12789	5
2648259	1983078	7
2425548	3267379	7
2664795	1886781	7
2270265	719228	6
1200516	4620484	7
3346683	3324907	7
739656	2453706	7
