1924397	2522113	7
1966363	4465972	9
3483308	1925576	9
1063130	375031	7
915897	3515901	7
2624176	351831	6
2420294	2283131	6
2248293	4384007	5
3016731	1101810	5
787524	1240962	6
2618486	2263439	6
2633667	4316542	5
2303283	3944974	8
612402	3210086	8
3214135	3046988	7
3730520	3165813	5
985328	1892036	8
946256	1789522	7
4757597	4987845	6
3660485	2021698	8
2607849	4083306	5
3319394	1713031	6
2617493	4580427	7
3020409	4082578	5
611145	2077223	5
3429157	2439509	7
4609620	5551	5
3743508	3621233	6
4448743	3540225	9
2625727	941699	6
3546599	3896512	6
2705215	56417	6
3455783	3066451	7
2614029	625867	6
1112896	3930201	9
663139	3079546	7
3438868	1249581	5
1150780	202535	6
2946662	4801847	8
2248560	2654337	8
3474574	1710949	5
2748092	721195	5
3639568	2495867	11
2688993	2181372	7
424214	1575029	6
468086	3535140	8
3670635	1873300	6
3249588	3497860	8
2835211	4419703	5
472958	2870186	6
4374615	40587	5
3467999	4599160	6
3188896	1863052	6
3422508	2470170	5
430002	239084	5
2645320	447415	7
2225265	3931778	8
4084581	1450994	6
1594329	234044	6
3312548	1971603	6
3180645	280636	6
3004471	1093001	5
3220804	2641672	8
2813140	1756048	5
1062805	15814	6
2536517	2423257	6
2620984	1328175	6
2009940	3005725	5
2434662	2768866	7
3267894	3737055	7
3302930	2443750	6
3327384	4160500	6
3212692	2894323	6
3478815	4733651	5
3260730	4758703	7
2581927	2412640	8
2427676	1711277	5
1129106	828346	5
1825772	1048441	5
3872715	3189568	10
996008	1453923	6
191752	4604664	4
1406928	2878016	7
3494543	3267242	7
1016094	1153772	8
162103	4545507	10
1337390	1921953	6
1764519	3915838	8
1853867	3306768	7
2219444	4595793	6
2017616	489802	8
432523	2666218	7
3942457	1444693	6
1484145	3767170	5
3481228	3386653	7
3211413	2494566	7
2748059	3325729	7
3363220	3533922	7
3260689	3304444	8
3004228	3974150	6
